,Reaction 1,Reaction2
1716,HMR_2620,HMR_2326
1717,HMR_3548,HMR_2326
1718,HMR_3584,HMR_2326
1719,HMR_3554,HMR_2326
1720,HMR_2852,HMR_2326
1721,HMR_2693,HMR_2326
1722,HMR_2774,HMR_2326
1723,HMR_2326,HMR_3571
1724,HMR_2330,HMR_0331
1725,RE3162R,HMR_2426
1726,HMR_2633,HMR_2882
1727,HMR_2528,RE3176R
1728,RE3165R,HMR_2419
1729,HMR_2328,HMR_3630
1730,RE3113R,HMR_2480
1731,HMR_10037,HMR_2326
1732,HMR_2493,HMR_2599
1733,HMR_2428,HMR_2742
1734,HMR_2620,HMR_2690
1735,HMR_2326,HMR_0209
1736,HMR_2806,HMR_2326
1737,HMR_0259,HMR_2326
1738,HMR_3552,HMR_2326
1739,HMR_2493,RE3121R
1740,HMR_2326,HMR_0233
1741,HMR_3546,HMR_2326
1742,HMR_2800,HMR_2326
1743,HMR_0289,HMR_2326
1744,HMR_2906,HMR_2328
1745,HMR_2326,HMR_0204
1746,HMR_2832,HMR_2326
1747,HMR_2326,HMR_0369
1748,HMR_2326,HMR_2911
1749,HMR_3632,HMR_2326
1750,HMR_0393,HMR_2326
1751,HMR_2620,HMR_3677
1752,HMR_2326,HMR_0385
1753,HMR_2326,HMR_0323
1754,HMR_0429,HMR_2326
1755,HMR_2326,HMR_3633
1756,HMR_3564,HMR_2326
1757,HMR_0200,HMR_2326
1758,HMR_2908,HMR_2326
1759,HMR_2326,HMR_3586
1760,HMR_0425,HMR_2326
1761,HMR_2326,HMR_2702
1762,HMR_2326,HMR_0255
1763,HMR_2326,HMR_3639
1764,HMR_2921,HMR_2326
1765,HMR_2605,HMR_2326
1766,HMR_3565,HMR_2326
1767,HMR_2872,HMR_2326
1768,HMR_2672,HMR_2326
1769,HMR_2326,HMR_0283
1770,HMR_2324,HMR_2599
1771,HMR_3553,HMR_2326
1772,HMR_2874,HMR_2326
1773,HMR_2762,HMR_2326
1774,HMR_2915,HMR_2326
1775,HMR_2771,HMR_2326
1776,HMR_2909,HMR_2326
1777,HMR_3555,HMR_2326
1778,HMR_2326,HMR_2882
1779,HMR_2620,HMR_3586
1780,HMR_3590,HMR_2326
1781,HMR_2927,HMR_2326
1782,HMR_3658,HMR_2326
1783,HMR_2326,HMR_0327
1784,HMR_2848,HMR_2326
1785,RE3113R,HMR_2478
1786,HMR_0401,HMR_2326
1787,HMR_3538,HMR_2326
1788,RE3163R,HMR_2428
1789,HMR_3584,HMR_2620
1790,HMR_2326,HMR_0313
1791,HMR_2614,HMR_2326
1792,RE3122R,HMR_2493
1793,HMR_2326,HMR_3672
1794,HMR_3560,HMR_2326
1795,HMR_2326,HMR_3551
1796,HMR_2326,HMR_3655
1797,HMR_2326,HMR_3573
1798,HMR_0377,HMR_2326
1799,MEVK1x,HMR_1448
1800,HMR_3636,HMR_2326
1801,HMR_3588,HMR_2326
1802,HMR_3660,HMR_2326
1803,HMR_2326,HMR_3557
1804,RE3226R,HMR_2326
1805,HMR_2623,HMR_2326
1806,HMR_2792,HMR_2326
1807,HMR_3588,HMR_2324
1808,HMR_2326,HMR_3665
1809,HMR_10038,HMR_2326
1810,HMR_2326,HMR_3596
1811,HMR_2599,HMR_2478
1812,HMR_3656,HMR_2326
1813,HMR_2326,HMR_3647
1814,HMR_2326,HMR_2903
1815,HMR_2328,HMR_3636
1816,HMR_2836,HMR_2326
1817,HMR_0341,HMR_2620
1818,HMR_2326,HMR_2705
1819,HMR_3627,HMR_2326
1820,HMR_3583,HMR_2326
1821,HMR_2923,HMR_2326
1822,HMR_0305,HMR_2326
1823,HMR_2926,HMR_2326
1824,HMR_2326,HMR_0319
1825,HMR_3678,HMR_2326
1826,HMR_2326,HMR_0275
1827,HMR_2894,HMR_2326
1828,HMR_2326,HMR_3642
1829,HMR_2906,HMR_2326
1830,HMR_2326,HMR_3594
1831,HMR_2326,HMR_3559
1832,HMR_3681,HMR_2326
1833,HMR_3549,HMR_2326
1834,HMR_2326,HMR_2699
1835,RE3235R,HMR_2326
1836,HMR_2846,HMR_2326
1837,HMR_2326,HMR_2814
1838,HMR_0373,HMR_2326
1839,HMR_2844,HMR_2326
1840,HMR_2330,HMR_3594
1841,HMR_2326,HMR_0381
1842,HMR_3544,HMR_2326
1843,HMR_3668,HMR_2326
1844,HMR_2326,HMR_2930
1845,HMR_0433,HMR_2326
1846,HMR_3540,HMR_2326
1847,HMR_3561,HMR_2326
1848,HMR_0279,HMR_2326
1849,HMR_2633,HMR_2911
1850,HMR_2736,HMR_2326
1851,HMR_3775,HMR_1573
1852,HMR_2602,HMR_3677
1853,HMR_0357,HMR_2326
1854,HMR_2690,HMR_2326
1855,HMR_2326,HMR_0417
1856,HMR_2785,HMR_2321
1857,HMR_2611,HMR_2326
1858,HMR_3650,HMR_2326
1859,HMR_2788,HMR_2326
1860,HMR_0188,HMR_2326
1861,HMR_2326,HMR_2742
1862,HMR_2326,HMR_3578
1863,HMR_2326,HMR_0413
1864,HMR_2620,HMR_3648
1865,HMR_2326,HMR_3648
1866,HMR_2326,HMR_2648
1867,HMR_2602,HMR_2599
1868,HMR_3641,HMR_2326
1869,HMR_2602,HMR_2917
1870,HMR_2602,HMR_3663
1871,HMR_2602,HMR_0196
1872,HMR_2602,HMR_2929
1873,HMR_2620,HMR_0389
1874,HMR_3638,HMR_2326
1875,HMR_2602,HMR_3673
1876,HMR_2326,HMR_2708
1877,HMR_2602,HMR_3540
1878,HMR_2602,HMR_0213
1879,HMR_2326,HMR_3683
1880,HMR_2602,HMR_3638
1881,HMR_2326,HMR_2687
1882,HMR_2326,HMR_2822
1883,HMR_2326,HMR_3595
1884,HMR_3582,HMR_2326
1885,HMR_2326,HMR_3543
1886,HMR_3629,HMR_2326
1887,HMR_3577,HMR_2620
1888,HMR_2478,RE3106R
1889,HMR_2633,RE3236R
1890,HMR_2326,HMR_0301
1891,HMR_2620,HMR_2788
1892,HMR_2326,HMR_3674
1893,HMR_2816,HMR_2326
1894,HMR_0196,HMR_2326
1895,HMR_2326,HMR_0293
1896,HMR_3651,HMR_2326
1897,HMR_2602,HMR_3551
1898,HMR_2326,HMR_2842
1899,HMR_0241,HMR_2326
1900,HMR_3653,HMR_2326
1901,HMR_3593,HMR_2326
1902,HMR_2602,HMR_2882
1903,HMR_2602,HMR_3578
1904,HMR_3593,HMR_2633
1905,HMR_2602,HMR_10037
1906,HMR_6923,HMR_1573
1907,HMR_2602,HMR_10038
1908,HMR_2326,HMR_2651
1909,RE3161R,HMR_2428
1910,HMR_2326,HMR_3580
1911,HMR_3570,HMR_2326
1912,HMR_2326,HMR_2669
1913,HMR_0437,HMR_2326
1914,HMR_3663,HMR_2326
1915,HMR_2326,HMR_2812
1916,HMR_0245,HMR_2326
1917,HMR_3568,HMR_2326
1918,HMR_2926,HMR_2330
1919,HMR_0365,HMR_2326
1920,HMR_0331,HMR_2326
1921,HMR_0341,HMR_2326
1922,HMR_2602,HMR_2859
1923,HMR_2602,HMR_3552
1924,HMR_2633,HMR_3571
1925,HMR_0429,HMR_2330
1926,HMR_3773,HMR_1573
1927,HMR_3661,HMR_2326
1928,HMR_2602,HMR_3648
1929,HMR_2602,HMR_3668
1930,HMR_2602,HMR_3587
1931,HMR_2326,HMR_2850
1932,HMR_2326,HMR_3666
1933,HMR_2602,HMR_3661
1934,HMR_2602,HMR_2669
1935,HMR_2602,HMR_0377
1936,HMR_2602,HMR_3665
1937,HMR_2326,HMR_3550
1938,HMR_2326,HMR_3675
1939,HMR_2478,RE3110R
1940,HMR_3574,HMR_2326
1941,HMR_2602,HMR_3581
1942,HMR_2326,HMR_3585
1943,HMR_3576,HMR_2326
1944,HMR_2918,HMR_2633
1945,HMR_2859,HMR_2326
1946,HMR_3673,HMR_2326
1947,HMR_3592,HMR_2326
1948,HMR_3567,HMR_2326
1949,HMR_0345,HMR_2326
1950,HMR_2326,HMR_3587
1951,HMR_2602,HMR_3547
1952,HMR_1470,LNSTLSr
1953,HMR_2602,HMR_3641
1954,RE3112R,HMR_2478
1955,HMR_2602,HMR_3632
1956,HMR_2762,HMR_2602
1957,HMR_2866,HMR_2602
1958,HMR_2602,HMR_0259
1959,HMR_2809,C181CPT1
1960,HMR_2326,HMR_2796
1961,HMR_2602,HMR_3586
1962,HMR_2602,HMR_3576
1963,HMR_2838,HMR_2326
1964,HMR_2602,HMR_3662
1965,HMR_2326,HMR_0271
1966,HMR_3676,HMR_2330
1967,HMR_2171,HMR_2982
1968,HMR_3556,HMR_2326
1969,HMR_0425,HMR_2602
1970,HMR_0377,HMR_2620
1971,HMR_3588,HMR_2602
1972,HMR_2326,HMR_2798
1973,HMR_3577,HMR_2326
1974,HMR_2326,HMR_3547
1975,HMR_2620,HMR_2812
1976,HMR_2924,HMR_2326
1977,HMR_2602,HMR_3664
1978,HMR_3581,HMR_2326
1979,HMR_3654,HMR_2326
1980,HMR_0365,HMR_2602
1981,HMR_2326,HMR_2920
1982,HMR_2672,HMR_2330
1983,HMR_2809,HMR_2330
1984,HMR_2328,HMR_2809
1985,HMR_3548,HMR_2602
1986,HMR_2856,HMR_2602
1987,HMR_2602,HMR_0293
1988,HMR_2602,HMR_3584
1989,HMR_2602,HMR_3583
1990,HMR_2602,HMR_3558
1991,HMR_2602,HMR_2699
1992,HMR_2602,HMR_0209
1993,HMR_0289,HMR_2602
1994,HMR_2602,HMR_0301
1995,HMR_2602,HMR_3681
1996,HMR_2927,HMR_2602
1997,HMR_2602,HMR_3569
1998,HMR_2602,HMR_2903
1999,HMR_2602,HMR_3590
2000,HMR_2602,HMR_2908
2001,HMR_2602,HMR_3596
2002,HMR_2602,HMR_2924
2003,HMR_2602,HMR_2846
2004,HMR_2906,HMR_2602
2005,HMR_2602,HMR_0417
2006,HMR_2602,HMR_2852
2007,HMR_2602,HMR_0271
2008,HMR_2602,HMR_3653
2009,HMR_2602,HMR_3539
2010,HMR_2602,RE3235R
2011,HMR_2602,HMR_3544
2012,HMR_2602,HMR_0327
2013,HMR_2602,HMR_0389
2014,HMR_2602,HMR_2842
2015,HMR_2602,HMR_2822
2016,HMR_3566,HMR_2602
2017,HMR_2800,HMR_2602
2018,HMR_2602,HMR_2918
2019,HMR_2602,HMR_0204
2020,HMR_2602,HMR_2651
2021,HMR_3579,HMR_2602
2022,HMR_2602,HMR_2790
2023,HMR_2602,HMR_0345
2024,HMR_2602,HMR_2930
2025,HMR_2602,HMR_0297
2026,HMR_2602,HMR_0413
2027,HMR_2602,HMR_2830
2028,HMR_2602,HMR_2702
2029,HMR_2602,HMR_3642
2030,HMR_0188,HMR_2602
2031,HMR_2921,HMR_2602
2032,HMR_2602,HMR_3629
2033,HMR_2602,HMR_0331
2034,HMR_2602,HMR_3549
2035,HMR_2602,HMR_3573
2036,HMR_2602,HMR_3572
2037,HMR_2602,HMR_3550
2038,HMR_2602,HMR_2834
2039,HMR_2602,HMR_3671
2040,HMR_3553,HMR_2602
2041,HMR_2602,HMR_0381
2042,HMR_2602,HMR_3546
2043,HMR_2602,HMR_2932
2044,HMR_2602,HMR_3555
2045,HMR_0429,HMR_2602
2046,HMR_2602,HMR_3582
2047,HMR_2733,HMR_2326
2048,HMR_2602,HMR_2693
2049,HMR_2602,HMR_2736
2050,HMR_2809,HMR_2326
2051,HMR_2602,HMR_2611
2052,HMR_2602,HMR_3593
2053,HMR_2602,HMR_2792
2054,HMR_2809,HMR_2620
2055,HMR_2328,HMR_3663
2056,HMR_2602,HMR_2733
2057,HMR_2602,HMR_3577
2058,HMR_2602,HMR_2798
2059,HMR_2809,HMR_2324
2060,HMR_2602,HMR_2708
2061,HMR_2326,HMR_2599
2062,HMR_2602,HMR_2690
2063,HMR_2326,HMR_2929
2064,HMR_2602,HMR_2816
2065,HMR_3561,HMR_2602
2066,HMR_2602,HMR_2771
2067,HMR_2672,HMR_2602
2068,HMR_2602,HMR_3656
2069,HMR_2602,HMR_0255
2070,HMR_3563,HMR_2602
2071,HMR_2602,HMR_0385
2072,HMR_2602,HMR_2796
2073,HMR_2602,HMR_3570
2074,HMR_2326,HMR_0389
2075,HMR_2602,HMR_0421
2076,HMR_2602,HMR_3655
2077,HMR_2809,HMR_2633
2078,HMR_2602,RE3234R
2079,HMR_0309,HMR_2326
2080,HMR_2602,HMR_3571
2081,HMR_2602,HMR_0309
2082,HMR_2602,HMR_3585
2083,HMR_2326,HMR_2932
2084,HMR_2602,HMR_3650
2085,HMR_2602,HMR_2872
2086,HMR_2602,HMR_3630
2087,HMR_3658,HMR_2602
2088,HMR_2866,HMR_2326
2089,HMR_2602,HMR_3538
2090,HMR_2602,HMR_2806
2091,HMR_1573,HMR_3769
2092,HMR_2602,HMR_2920
2093,HMR_2602,HMR_3542
2094,HMR_2602,HMR_3562
2095,HMR_2602,HMR_2832
2096,HMR_2602,HMR_2809
2097,HMR_2602,HMR_0233
2098,HMR_2602,HMR_3557
2099,HMR_2602,HMR_0305
2100,HMR_2602,HMR_2788
2101,HMR_2926,HMR_2602
2102,HMR_2602,HMR_3564
2103,HMR_2602,HMR_3594
2104,HMR_2602,HMR_2648
2105,HMR_2602,HMR_0369
2106,HMR_2602,HMR_0323
2107,HMR_2602,HMR_0245
2108,HMR_2602,HMR_3647
2109,HMR_2602,HMR_2848
2110,HMR_2602,HMR_3575
2111,HMR_2602,HMR_3672
2112,HMR_2602,HMR_3639
2113,HMR_2602,HMR_2850
2114,HMR_2602,HMR_2911
2115,HMR_2602,HMR_3683
2116,HMR_0421,HMR_2326
2117,HMR_2602,HMR_3633
2118,HMR_2602,HMR_3560
2119,HMR_2602,HMR_2915
2120,HMR_2844,HMR_2602
2121,HMR_3592,HMR_2602
2122,HMR_2602,HMR_2812
2123,HMR_2602,RE3236R
2124,HMR_2602,HMR_3651
2125,HMR_2918,HMR_2326
2126,HMR_2602,HMR_3574
2127,HMR_2602,HMR_3591
2128,HMR_2602,HMR_0401
2129,HMR_2602,HMR_3541
2130,HMR_2602,HMR_2909
2131,HMR_2602,HMR_2899
2132,HMR_2794,HMR_2602
2133,HMR_2602,HMR_2814
2134,HMR_2326,HMR_3640
2135,HMR_2602,HMR_3640
2136,HMR_2602,HMR_2838
2137,HMR_2602,HMR_3654
2138,HMR_2602,HMR_3666
2139,HMR_3568,HMR_2602
2140,HMR_0373,HMR_2602
2141,HMR_2602,HMR_3660
2142,HMR_2602,HMR_0319
2143,HMR_0200,HMR_2602
2144,HMR_2923,HMR_2602
2145,HMR_2602,HMR_0313
2146,HMR_2326,HMR_0337
2147,HMR_3569,HMR_2326
2148,HMR_3567,HMR_2602
2149,HMR_0357,HMR_2602
2150,HMR_3678,HMR_2602
2151,HMR_2602,HMR_3643
2152,HMR_2602,HMR_3627
2153,HMR_2874,HMR_2602
2154,HMR_2602,HMR_3675
2155,HMR_2602,HMR_0241
2156,HMR_0437,HMR_2602
2157,HMR_3554,HMR_2602
2158,HMR_1470,C3STKR2r
2159,HMR_1467,C3STKR2r
2160,HMR_1465,C3STKR2r
2161,HMR_1473,C3STKR2r
2162,HMR_0279,HMR_2602
2163,HMR_2602,HMR_0353
2164,HMR_2602,HMR_3595
2165,HMR_2602,HMR_3636
2166,HMR_0393,HMR_2602
2167,HMR_2894,HMR_2602
2168,HMR_3630,HMR_2326
2169,HMR_2602,HMR_0433
2170,HMR_2602,RE3226R
2171,HMR_2602,HMR_3556
2172,HMR_2602,HMR_3674
2173,HMR_2602,HMR_3565
2174,HMR_2602,HMR_3580
2175,HMR_2602,HMR_0341
2176,HMR_2326,HMR_0353
2177,HMR_2326,HMR_3575
2178,HMR_2326,HMR_0297
2179,HMR_2602,HMR_3559
2180,HMR_2602,HMR_2687
2181,HMR_2602,HMR_0275
2182,HMR_2602,HMR_0337
2183,HMR_2602,HMR_0283
2184,HMR_2602,HMR_2836
2185,HMR_2602,HMR_3543
2186,HMR_2602,HMR_2742
2187,HMR_4054,HMR_4637
