,Reaction 1,Reaction2
1704,HMR_2633,HMR_3642
1705,HMR_3658,HMR_2633
1706,HMR_5146,FACOAL1813
1707,HMR_3676,FACOAL1813
1708,RE3234R,HMR_2326
1709,HMR_2819,HMR_2180
1710,HMR_2856,HMR_2633
1711,HMR_2633,HMR_2669
1712,RE3230R,HMR_2319
1713,HMR_2906,HMR_2284
1714,HMR_3652,HMR_2282
1715,HMR_3594,FACOAL1813
1716,HMR_2284,HMR_3560
1717,HMR_3564,HMR_0397
1718,HMR_2284,HMR_3575
1719,HMR_3540,HMR_0267
1720,HMR_3556,HMR_2633
1721,HMR_5136,HMR_2282
1722,HMR_3579,HMR_2284
1723,r1253,HMR_2179
1724,HMR_2633,HMR_2911
1725,HMR_2633,HMR_3256
1726,HMR_2292,HMR_0209
1727,HMR_3254,HMR_2284
1728,HMR_1467,r0780
1729,HMR_2917,FACOAL1813
1730,HMR_2604,HMR_2163
1731,HMR_0267,HMR_3578
1732,FACOAL1813,HMR_3586
1733,HMR_4083,HMR_4608
1734,HMR_0267,HMR_0748
1735,HMR_2292,HMR_0413
1736,HMR_2785,HMR_2528
1737,HMR_2284,HMR_5134
1738,HMR_3557,HMR_0397
1739,HMR_2181,HMR_2819
1740,HMR_1470,LSTO1r
1741,HMR_1465,LSTO1r
1742,HMR_5134,HMR_0267
1743,HMR_2654,HMR_2168
1744,HMR_0534,HMR_7588
1745,HMR_3588,HMR_0349
1746,HMR_2292,HMR_0283
1747,HMR_2816,HMR_2282
1748,HMR_1467,LSTO1r
1749,HMR_4052,HMR_4085
1750,HMR_2328,RE3226R
1751,HMR_2908,HMR_2633
1752,RE3225R,HMR_2317
1753,r1253,HMR_2163
1754,HMR_3585,HMR_0397
1755,HMR_3592,HMR_2633
1756,HMR_7588,HMR_0488
1757,HMR_2166,HMR_2654
1758,HMR_2633,HMR_3591
1759,HMR_2633,HMR_2932
1760,RE3224R,HMR_2294
1761,HMR_3596,HMR_2282
1762,HMR_1457,DMATTx
1763,HMR_5147,FACOAL1813
1764,HMR_3548,HMR_0397
1765,HMR_2284,HMR_3638
1766,HMR_3563,HMR_0397
1767,HMR_3673,FACOAL1813
1768,HMR_7591,HMR_0508
1769,HMR_3545,HMR_0349
1770,HMR_3538,HMR_0397
1771,HMR_2991,HMR_0397
1772,HMR_2633,ELAIDCPT2
1773,HMR_3877,HMR_0589
1774,HMR_3540,HMR_0397
1775,HMR_2328,HMR_2912
1776,HMR_2248,HMR_3182
1777,HMR_2693,FACOAL1813
1778,HMR_2633,HMR_2930
1779,HMR_3593,HMR_0397
1780,HMR_3587,HMR_0397
1781,HMR_3681,HMR_0267
1782,HMR_2282,HMR_5146
1783,HMR_3681,HMR_2633
1784,HMR_5131,HMR_0267
1785,HMR_0651,HMR_0589
1786,HMR_2284,HMR_3677
1787,HMR_3662,HMR_2284
1788,HMR_2640,HMR_2294
1789,HMR_2654,r1316
1790,HMR_3671,HMR_2633
1791,HMR_3592,HMR_0267
1792,HMR_2604,HMR_2162
1793,HMR_2610,HMR_2161
1794,HMR_5141,HMR_2282
1795,HMR_2493,HMR_2726
1796,HMR_2906,HMR_2282
1797,HMR_2284,HMR_3646
1798,HMR_5142,FACOAL1813
1799,HMR_0267,ELAIDCPT2
1800,HMR_2284,HMR_3231
1801,HMR_3565,HMR_2284
1802,FACOAL1813,HMR_3655
1803,HMR_0196,HMR_2610
1804,HMR_0779,HMR_0267
1805,RE3112R,HMR_2482
1806,HMR_2284,HMR_5147
1807,HMR_2284,HMR_2699
1808,HMR_1470,C3STKR2r
1809,HMR_1467,C3STKR2r
1810,HMR_0267,HMR_5146
1811,HMR_2173,HMR_2610
1812,HMR_0289,HMR_2292
1813,HMR_3590,HMR_0397
1814,RE3169R,HMR_2516
1815,HMR_0267,HMR_3683
1816,HMR_5142,HMR_2284
1817,HMR_2281,DESAT14_9
1818,HMR_0492,HMR_7588
1819,RE3168R,HMR_2419
1820,RE3172R,HMR_2516
1821,RE3167R,HMR_2419
1822,HMR_5137,HMR_2633
1823,HMR_2419,RE3166R
1824,RE3165R,HMR_2419
1825,HMR_2654,HMR_2156
1826,HMR_2785,HMR_2419
1827,HMR_3565,HMR_0349
1828,HMR_2282,HMR_3591
1829,RE3235R,HMR_2330
1830,HMR_2610,HMR_2170
1831,HMR_2604,HMR_2170
1832,RE3170R,HMR_2516
1833,HMR_2328,RE3236R
1834,HMR_3631,HMR_2633
1835,r1253,HMR_2170
1836,r1253,HMR_2165
1837,HMR_3574,FACOAL1813
1838,HMR_2785,HMR_2426
1839,HMR_2633,HMR_3646
1840,HMR_3549,FACOAL1813
1841,HMR_2604,HMR_2152
1842,HMR_2284,HMR_2733
1843,HMR_2491,HMR_2726
1844,HMR_2819,HMR_2170
1845,FACOAL1813,HMR_3639
1846,HMR_5131,HMR_2633
1847,HMR_2326,RE3236R
1848,r1253,r1314
1849,HMR_2284,HMR_3571
1850,HMR_7591,HMR_0525
1851,HMR_0758,HMR_0397
1852,HMR_4453,HMR_4046
1853,RE3171R,HMR_2516
1854,HMR_2762,FACOAL1813
1855,HMR_2669,HMR_2282
1856,HMR_2309,RE3227R
1857,HMR_2809,HMR_0267
1858,HMR_2305,RE3227R
1859,HMR_2654,HMR_2152
1860,HMR_2248,HMR_3183
1861,HMR_2307,RE3227R
1862,RE3227R,HMR_2311
1863,HMR_3674,FACOAL1813
1864,HMR_2604,HMR_2160
1865,HMR_3582,HMR_2284
1866,HMR_2599,HMR_2423
1867,HMR_2830,FACOAL1813
1868,HMR_3576,FACOAL1813
1869,HMR_0200,HMR_2281
1870,HMR_2654,HMR_2180
1871,HMR_3667,HMR_2282
1872,HMR_2284,HMR_2790
1873,HMR_2321,RE3230R
1874,HMR_2816,FACOAL1813
1875,r1253,HMR_2175
1876,RE3106R,HMR_2482
1877,HMR_0491,HMR_7588
1878,HMR_3649,FACOAL1813
1879,HMR_2520,RE3171R
1880,HMR_2307,RE3229R
1881,HMR_2633,HMR_2903
1882,HMR_0589,HMR_0622
1883,HMR_2785,HMR_2482
1884,HMR_2633,HMR_3557
1885,RE3229R,HMR_2311
1886,HMR_0508,HMR_7588
1887,HMR_2307,HMR_2785
1888,HMR_2633,HMR_3594
1889,HMR_2307,RE3224R
1890,HMR_3575,HMR_0397
1891,HMR_2785,HMR_2520
1892,HMR_2520,RE3172R
1893,HMR_2282,HMR_3572
1894,HMR_3561,HMR_0267
1895,HMR_3653,HMR_2282
1896,HMR_2633,HMR_3647
1897,HMR_2633,HMR_2842
1898,HMR_3641,FACOAL1813
1899,HMR_5138,HMR_2282
1900,HMR_5138,HMR_2284
1901,HMR_5138,HMR_2633
1902,HMR_5138,HMR_0267
1903,HMR_2282,HMR_2911
1904,HMR_2284,HMR_3252
1905,HMR_2690,HMR_2633
1906,r0780,HMR_1470
1907,HMR_2920,FACOAL1813
1908,HMR_2654,HMR_2170
1909,RE3169R,HMR_2520
1910,HMR_2785,HMR_2516
1911,HMR_1448,HMR_4630
1912,HMR_2281,TTDCEAc
1913,HMR_3636,HMR_2633
1914,HMR_5138,FACOAL1813
1915,HMR_2284,HMR_3578
1916,HMR_2633,HMR_3666
1917,HMR_2633,HMR_2640
1918,HMR_2520,RE3170R
1919,RE3229R,HMR_2305
1920,HMR_2785,HMR_2305
1921,HMR_2305,RE3224R
1922,HMR_2284,HMR_3640
1923,HMR_2284,HMR_3230
1924,HMR_2633,HMR_3595
1925,HMR_3638,HMR_2282
1926,HMR_2284,HMR_3585
1927,RE3113R,HMR_2482
1928,HMR_3968,HMR_4577
1929,HMR_3968,HMR_4608
1930,HMR_3968,HMR_4050
1931,HMR_4034,HMR_3968
1932,HMR_4627,HMR_0636
1933,HMR_7717,HMR_4577
